"store_id","customer","amount","payment_date","staff","manager_staff_id"
2,"Vickie Brewer","6.99","2007-03-19 15:37:48.996577","Jon Stephens",2
2,"Vickie Brewer","0.99","2007-03-21 05:34:46.996577","Mike Hillyer",1
2,"Vickie Brewer","2.99","2007-03-23 06:52:22.996577","Jon Stephens",2
2,"Vickie Brewer","4.99","2007-03-23 14:51:34.996577","Jon Stephens",2
2,"Mattie Hoffman","0.99","2007-03-01 02:59:44.996577","Jon Stephens",2
2,"Mattie Hoffman","2.99","2007-03-01 21:56:26.996577","Jon Stephens",2
2,"Mattie Hoffman","0.99","2007-03-17 08:20:20.996577","Jon Stephens",2
2,"Mattie Hoffman","4.99","2007-03-19 20:08:01.996577","Mike Hillyer",1
2,"Mattie Hoffman","5.99","2007-03-20 17:56:16.996577","Jon Stephens",2
2,"Mattie Hoffman","4.99","2007-03-21 22:20:58.996577","Mike Hillyer",1
1,"Terry Carlson","4.99","2007-03-01 05:59:51.996577","Jon Stephens",2
1,"Terry Carlson","2.99","2007-03-01 15:16:27.996577","Mike Hillyer",1
1,"Terry Carlson","6.99","2007-03-01 23:06:40.996577","Jon Stephens",2
1,"Terry Carlson","0.99","2007-03-18 14:01:20.996577","Mike Hillyer",1
1,"Terry Carlson","5.99","2007-03-18 23:55:49.996577","Jon Stephens",2
1,"Terry Carlson","5.99","2007-03-19 10:28:54.996577","Mike Hillyer",1
1,"Terry Carlson","3.99","2007-03-20 22:16:20.996577","Jon Stephens",2
1,"Terry Carlson","4.99","2007-03-21 05:12:40.996577","Jon Stephens",2
1,"Terry Carlson","7.99","2007-03-21 17:31:45.996577","Mike Hillyer",1
1,"Terry Carlson","4.99","2007-03-21 18:05:36.996577","Jon Stephens",2
1,"Terry Carlson","2.99","2007-03-22 15:40:55.996577","Jon Stephens",2
2,"Maxine Silva","4.99","2007-03-01 10:17:17.996577","Mike Hillyer",1
2,"Maxine Silva","0.99","2007-03-02 09:50:00.996577","Mike Hillyer",1
2,"Maxine Silva","6.99","2007-03-17 04:05:23.996577","Mike Hillyer",1
2,"Maxine Silva","0.99","2007-03-17 22:41:41.996577","Jon Stephens",2
2,"Maxine Silva","0.99","2007-03-18 00:50:46.996577","Mike Hillyer",1
2,"Maxine Silva","2.99","2007-03-18 02:20:17.996577","Mike Hillyer",1
2,"Maxine Silva","0.99","2007-03-19 01:36:23.996577","Mike Hillyer",1
2,"Maxine Silva","4.99","2007-03-19 06:05:10.996577","Jon Stephens",2
2,"Maxine Silva","4.99","2007-03-19 07:46:01.996577","Mike Hillyer",1
2,"Maxine Silva","2.99","2007-03-19 10:35:08.996577","Jon Stephens",2
2,"Maxine Silva","4.99","2007-03-21 12:38:13.996577","Jon Stephens",2
2,"Maxine Silva","0.99","2007-03-23 11:53:34.996577","Mike Hillyer",1
2,"Irma Pearson","4.99","2007-03-17 16:35:39.996577","Jon Stephens",2
2,"Irma Pearson","7.99","2007-03-17 23:38:59.996577","Jon Stephens",2
2,"Irma Pearson","2.99","2007-03-19 11:38:20.996577","Jon Stephens",2
2,"Irma Pearson","0.99","2007-03-19 16:02:16.996577","Mike Hillyer",1
2,"Irma Pearson","0.99","2007-03-20 07:23:21.996577","Jon Stephens",2
2,"Irma Pearson","8.99","2007-03-20 09:49:52.996577","Mike Hillyer",1
2,"Irma Pearson","3.99","2007-03-21 16:13:47.996577","Jon Stephens",2
2,"Mabel Holland","4.99","2007-03-01 18:51:17.996577","Jon Stephens",2
2,"Mabel Holland","2.99","2007-03-02 03:35:33.996577","Jon Stephens",2
2,"Mabel Holland","8.99","2007-03-17 02:55:44.996577","Jon Stephens",2
2,"Mabel Holland","0.99","2007-03-19 23:01:48.996577","Jon Stephens",2
2,"Mabel Holland","0.99","2007-03-20 06:18:34.996577","Mike Hillyer",1
2,"Mabel Holland","6.99","2007-03-20 18:44:32.996577","Mike Hillyer",1
2,"Mabel Holland","4.99","2007-03-20 20:03:53.996577","Jon Stephens",2
2,"Mabel Holland","2.99","2007-03-21 10:36:08.996577","Jon Stephens",2
2,"Mabel Holland","3.99","2007-03-21 11:16:19.996577","Jon Stephens",2
2,"Mabel Holland","2.99","2007-03-23 05:24:30.996577","Jon Stephens",2
2,"Mabel Holland","4.99","2007-03-23 14:44:11.996577","Jon Stephens",2
2,"Mabel Holland","7.99","2007-03-23 14:46:38.996577","Mike Hillyer",1
2,"Marsha Douglas","4.99","2007-03-02 11:27:34.996577","Mike Hillyer",1
2,"Marsha Douglas","0.99","2007-03-02 17:13:11.996577","Mike Hillyer",1
2,"Marsha Douglas","6.99","2007-03-16 23:24:32.996577","Jon Stephens",2
2,"Marsha Douglas","1.99","2007-03-17 12:20:52.996577","Jon Stephens",2
2,"Marsha Douglas","2.99","2007-03-19 00:24:21.996577","Jon Stephens",2
2,"Marsha Douglas","5.99","2007-03-19 02:39:16.996577","Mike Hillyer",1
2,"Marsha Douglas","7.99","2007-03-19 13:29:24.996577","Jon Stephens",2
2,"Marsha Douglas","0.99","2007-03-19 14:08:05.996577","Jon Stephens",2
2,"Marsha Douglas","2.99","2007-03-19 20:21:17.996577","Mike Hillyer",1
2,"Marsha Douglas","5.99","2007-03-20 13:00:57.996577","Jon Stephens",2
2,"Marsha Douglas","0.99","2007-03-20 23:38:55.996577","Jon Stephens",2
2,"Marsha Douglas","0.99","2007-03-22 07:25:50.996577","Mike Hillyer",1
2,"Marsha Douglas","2.99","2007-03-23 18:18:32.996577","Mike Hillyer",1
2,"Marsha Douglas","0.99","2007-03-23 18:19:55.996577","Jon Stephens",2
1,"Myrtle Fleming","1.99","2007-03-01 02:12:52.996577","Jon Stephens",2
1,"Myrtle Fleming","4.99","2007-03-01 03:03:11.996577","Jon Stephens",2
1,"Myrtle Fleming","5.99","2007-03-01 03:20:38.996577","Mike Hillyer",1
1,"Myrtle Fleming","6.99","2007-03-01 03:25:58.996577","Jon Stephens",2
1,"Myrtle Fleming","0.99","2007-03-01 05:21:16.996577","Mike Hillyer",1
1,"Myrtle Fleming","5.99","2007-03-18 02:17:07.996577","Mike Hillyer",1
1,"Myrtle Fleming","3.99","2007-03-18 03:44:54.996577","Jon Stephens",2
1,"Myrtle Fleming","4.99","2007-03-19 23:59:22.996577","Mike Hillyer",1
1,"Myrtle Fleming","6.99","2007-03-20 07:41:51.996577","Mike Hillyer",1
1,"Myrtle Fleming","2.99","2007-03-20 14:30:54.996577","Jon Stephens",2
1,"Myrtle Fleming","6.99","2007-03-22 03:00:03.996577","Jon Stephens",2
2,"Lena Jensen","3.99","2007-03-01 09:56:56.996577","Mike Hillyer",1
2,"Lena Jensen","2.99","2007-03-01 19:51:07.996577","Mike Hillyer",1
2,"Lena Jensen","3.99","2007-03-02 09:29:52.996577","Mike Hillyer",1
2,"Lena Jensen","6.99","2007-03-18 18:12:12.996577","Jon Stephens",2
2,"Lena Jensen","4.99","2007-03-19 09:51:46.996577","Mike Hillyer",1
2,"Lena Jensen","2.99","2007-03-19 09:55:36.996577","Jon Stephens",2
2,"Lena Jensen","4.99","2007-03-19 19:43:11.996577","Jon Stephens",2
2,"Lena Jensen","5.99","2007-03-20 04:27:43.996577","Mike Hillyer",1
2,"Lena Jensen","4.99","2007-03-20 06:17:04.996577","Jon Stephens",2
2,"Lena Jensen","6.99","2007-03-20 21:17:49.996577","Jon Stephens",2
2,"Lena Jensen","4.99","2007-03-21 01:29:05.996577","Jon Stephens",2
2,"Lena Jensen","2.99","2007-03-22 05:14:23.996577","Jon Stephens",2
2,"Lena Jensen","10.99","2007-03-22 22:34:23.996577","Mike Hillyer",1
2,"Lena Jensen","2.99","2007-03-23 00:07:36.996577","Mike Hillyer",1
2,"Lena Jensen","2.99","2007-03-23 08:21:21.996577","Mike Hillyer",1
1,"Christy Vargas","8.99","2007-03-02 02:35:12.996577","Jon Stephens",2
1,"Christy Vargas","0.99","2007-03-19 00:41:06.996577","Mike Hillyer",1
1,"Christy Vargas","2.99","2007-03-19 22:11:18.996577","Jon Stephens",2
1,"Christy Vargas","3.99","2007-03-20 07:25:37.996577","Mike Hillyer",1
1,"Christy Vargas","2.99","2007-03-20 16:56:54.996577","Mike Hillyer",1
1,"Christy Vargas","0.99","2007-03-20 17:31:51.996577","Jon Stephens",2
1,"Christy Vargas","2.99","2007-03-20 20:00:24.996577","Jon Stephens",2
1,"Christy Vargas","2.99","2007-03-21 10:28:04.996577","Jon Stephens",2
1,"Christy Vargas","7.99","2007-03-21 15:23:13.996577","Mike Hillyer",1
1,"Christy Vargas","6.99","2007-03-21 16:27:35.996577","Mike Hillyer",1
1,"Deanna Byrd","1.99","2007-03-01 00:58:16.996577","Jon Stephens",2
1,"Deanna Byrd","1.99","2007-03-17 11:29:06.996577","Mike Hillyer",1
1,"Deanna Byrd","2.99","2007-03-17 14:56:50.996577","Jon Stephens",2
1,"Deanna Byrd","6.99","2007-03-18 05:11:48.996577","Mike Hillyer",1
1,"Deanna Byrd","4.99","2007-03-19 15:12:07.996577","Jon Stephens",2
1,"Deanna Byrd","5.99","2007-03-20 00:35:32.996577","Jon Stephens",2
1,"Deanna Byrd","2.99","2007-03-20 06:54:58.996577","Mike Hillyer",1
1,"Deanna Byrd","4.99","2007-03-20 13:11:00.996577","Mike Hillyer",1
1,"Deanna Byrd","4.99","2007-03-22 21:37:12.996577","Jon Stephens",2
2,"Patsy Davidson","0.99","2007-03-01 06:42:36.996577","Jon Stephens",2
2,"Patsy Davidson","0.99","2007-03-01 19:14:05.996577","Jon Stephens",2
2,"Patsy Davidson","2.99","2007-03-19 23:23:42.996577","Jon Stephens",2
2,"Patsy Davidson","5.99","2007-03-20 11:24:09.996577","Mike Hillyer",1
2,"Patsy Davidson","4.99","2007-03-21 01:44:41.996577","Mike Hillyer",1
2,"Patsy Davidson","3.99","2007-03-21 11:22:48.996577","Jon Stephens",2
2,"Patsy Davidson","6.99","2007-03-22 00:14:24.996577","Jon Stephens",2
2,"Patsy Davidson","3.99","2007-03-22 17:17:08.996577","Jon Stephens",2
2,"Patsy Davidson","0.99","2007-03-22 23:35:27.996577","Mike Hillyer",1
2,"Patsy Davidson","4.99","2007-03-23 06:33:06.996577","Mike Hillyer",1
2,"Patsy Davidson","4.99","2007-03-23 11:47:12.996577","Jon Stephens",2
2,"Patsy Davidson","3.99","2007-03-23 16:26:01.996577","Mike Hillyer",1
1,"Hilda Hopkins","6.99","2007-03-01 08:31:46.996577","Mike Hillyer",1
1,"Hilda Hopkins","2.99","2007-03-01 19:28:18.996577","Mike Hillyer",1
1,"Hilda Hopkins","2.99","2007-03-02 15:30:32.996577","Mike Hillyer",1
1,"Hilda Hopkins","0.99","2007-03-17 11:01:05.996577","Mike Hillyer",1
1,"Hilda Hopkins","9.99","2007-03-17 19:33:01.996577","Jon Stephens",2
1,"Hilda Hopkins","5.99","2007-03-18 09:03:39.996577","Jon Stephens",2
1,"Hilda Hopkins","6.99","2007-03-19 03:00:41.996577","Jon Stephens",2
1,"Hilda Hopkins","3.99","2007-03-21 07:01:33.996577","Mike Hillyer",1
1,"Hilda Hopkins","6.99","2007-03-21 10:41:36.996577","Jon Stephens",2
1,"Hilda Hopkins","4.99","2007-03-22 18:48:56.996577","Mike Hillyer",1
1,"Hilda Hopkins","7.99","2007-03-23 16:35:57.996577","Jon Stephens",2
1,"Gwendolyn May","2.99","2007-03-01 20:12:50.996577","Jon Stephens",2
1,"Gwendolyn May","3.99","2007-03-16 22:53:32.996577","Mike Hillyer",1
1,"Gwendolyn May","0.99","2007-03-16 23:03:19.996577","Jon Stephens",2
1,"Gwendolyn May","2.99","2007-03-16 23:14:07.996577","Mike Hillyer",1
1,"Gwendolyn May","4.99","2007-03-18 12:09:58.996577","Mike Hillyer",1
1,"Gwendolyn May","2.99","2007-03-20 04:17:25.996577","Jon Stephens",2
1,"Gwendolyn May","5.99","2007-03-20 06:47:02.996577","Mike Hillyer",1
1,"Gwendolyn May","4.99","2007-03-23 04:47:38.996577","Mike Hillyer",1
2,"Jennie Terry","3.99","2007-03-01 12:41:26.996577","Jon Stephens",2
2,"Jennie Terry","3.99","2007-03-02 03:24:40.996577","Jon Stephens",2
2,"Jennie Terry","1.99","2007-03-18 00:52:33.996577","Mike Hillyer",1
2,"Jennie Terry","4.99","2007-03-18 05:46:21.996577","Jon Stephens",2
2,"Jennie Terry","8.99","2007-03-20 07:54:43.996577","Jon Stephens",2
2,"Jennie Terry","4.99","2007-03-21 00:00:42.996577","Jon Stephens",2
2,"Jennie Terry","6.99","2007-03-21 14:20:04.996577","Mike Hillyer",1
2,"Jennie Terry","6.99","2007-03-21 14:31:53.996577","Jon Stephens",2
2,"Jennie Terry","2.99","2007-03-22 04:28:25.996577","Mike Hillyer",1
2,"Nora Herrera","4.99","2007-03-01 18:28:07.996577","Jon Stephens",2
2,"Nora Herrera","5.99","2007-03-02 00:23:00.996577","Jon Stephens",2
2,"Nora Herrera","5.99","2007-03-02 11:34:37.996577","Jon Stephens",2
2,"Nora Herrera","4.99","2007-03-02 14:43:33.996577","Mike Hillyer",1
2,"Nora Herrera","0.99","2007-03-17 02:54:08.996577","Jon Stephens",2
2,"Nora Herrera","0.99","2007-03-17 06:39:36.996577","Mike Hillyer",1
2,"Nora Herrera","4.99","2007-03-18 02:35:46.996577","Mike Hillyer",1
2,"Nora Herrera","0.99","2007-03-18 06:54:39.996577","Jon Stephens",2
2,"Nora Herrera","6.99","2007-03-18 08:05:56.996577","Mike Hillyer",1
2,"Nora Herrera","4.99","2007-03-18 19:38:04.996577","Mike Hillyer",1
2,"Nora Herrera","8.99","2007-03-19 23:25:10.996577","Mike Hillyer",1
2,"Nora Herrera","6.99","2007-03-20 02:38:52.996577","Mike Hillyer",1
2,"Nora Herrera","1.99","2007-03-20 21:58:16.996577","Mike Hillyer",1
2,"Nora Herrera","2.99","2007-03-21 12:27:34.996577","Mike Hillyer",1
2,"Nora Herrera","0.99","2007-03-22 02:08:22.996577","Mike Hillyer",1
2,"Nora Herrera","2.99","2007-03-22 14:14:46.996577","Mike Hillyer",1
2,"Nora Herrera","4.99","2007-03-22 19:34:26.996577","Mike Hillyer",1
2,"Lena Jensen","1.99","2007-03-23 04:41:42.996577","Jon Stephens",2
1,"Margie Wade","2.99","2007-04-30 09:42:18.996577","Jon Stephens",2
1,"Margie Wade","4.99","2007-04-30 17:37:22.996577","Jon Stephens",2
1,"Nina Soto","4.99","2007-04-06 07:25:09.996577","Jon Stephens",2
1,"Nina Soto","4.99","2007-04-08 06:46:47.996577","Jon Stephens",2
1,"Nina Soto","7.99","2007-04-09 01:43:11.996577","Mike Hillyer",1
1,"Nina Soto","2.99","2007-04-10 06:46:48.996577","Jon Stephens",2
1,"Nina Soto","2.99","2007-04-10 13:01:26.996577","Jon Stephens",2
1,"Nina Soto","6.99","2007-04-10 18:20:43.996577","Jon Stephens",2
1,"Nina Soto","3.99","2007-04-11 06:18:19.996577","Mike Hillyer",1
1,"Nina Soto","1.99","2007-04-12 00:51:12.996577","Jon Stephens",2
1,"Nina Soto","2.99","2007-04-30 00:58:33.996577","Mike Hillyer",1
1,"Nina Soto","7.99","2007-04-30 20:01:27.996577","Jon Stephens",2
1,"Nina Soto","3.99","2007-04-30 23:40:19.996577","Jon Stephens",2
1,"Nina Soto","1.99","2007-04-30 17:22:41.996577","Mike Hillyer",1
1,"Cassandra Walters","9.99","2007-04-07 05:48:55.996577","Mike Hillyer",1
1,"Cassandra Walters","0.99","2007-04-08 15:25:56.996577","Jon Stephens",2
1,"Cassandra Walters","6.99","2007-04-08 18:04:43.996577","Jon Stephens",2
1,"Cassandra Walters","2.99","2007-04-11 22:53:30.996577","Mike Hillyer",1
1,"Cassandra Walters","5.99","2007-04-12 07:44:50.996577","Mike Hillyer",1
1,"Cassandra Walters","4.99","2007-04-12 15:50:32.996577","Jon Stephens",2
1,"Cassandra Walters","4.99","2007-04-27 01:31:35.996577","Mike Hillyer",1
1,"Cassandra Walters","6.99","2007-04-27 20:04:35.996577","Mike Hillyer",1
1,"Cassandra Walters","2.99","2007-04-28 12:36:12.996577","Mike Hillyer",1
1,"Leah Curtis","3.99","2007-04-05 22:39:54.996577","Mike Hillyer",1
1,"Leah Curtis","9.99","2007-04-06 21:56:50.996577","Mike Hillyer",1
1,"Leah Curtis","0.99","2007-04-10 00:47:54.996577","Jon Stephens",2
1,"Leah Curtis","4.99","2007-04-12 02:33:42.996577","Jon Stephens",2
1,"Leah Curtis","2.99","2007-04-29 03:26:09.996577","Mike Hillyer",1
1,"Leah Curtis","3.99","2007-04-29 12:16:46.996577","Jon Stephens",2
1,"Leah Curtis","3.99","2007-04-30 18:11:44.996577","Mike Hillyer",1
1,"Penny Neal","1.99","2007-04-06 05:40:52.996577","Mike Hillyer",1
1,"Penny Neal","2.99","2007-04-08 02:46:13.996577","Jon Stephens",2
1,"Penny Neal","1.99","2007-04-10 17:38:23.996577","Jon Stephens",2
1,"Penny Neal","2.99","2007-04-10 20:05:19.996577","Mike Hillyer",1
1,"Penny Neal","2.99","2007-04-11 00:45:13.996577","Mike Hillyer",1
1,"Penny Neal","3.99","2007-04-27 22:52:40.996577","Mike Hillyer",1
1,"Penny Neal","0.99","2007-04-29 11:02:24.996577","Mike Hillyer",1
1,"Penny Neal","4.99","2007-04-30 10:16:20.996577","Mike Hillyer",1
1,"Penny Neal","7.99","2007-04-30 20:40:09.996577","Jon Stephens",2
1,"Kay Caldwell","3.99","2007-04-09 02:12:41.996577","Jon Stephens",2
1,"Kay Caldwell","2.99","2007-04-09 07:21:35.996577","Jon Stephens",2
1,"Kay Caldwell","7.99","2007-04-27 11:18:43.996577","Jon Stephens",2
1,"Kay Caldwell","2.99","2007-04-28 00:37:38.996577","Jon Stephens",2
1,"Kay Caldwell","7.99","2007-04-28 23:10:22.996577","Mike Hillyer",1
1,"Kay Caldwell","10.99","2007-04-30 08:54:45.996577","Jon Stephens",2
2,"Priscilla Lowe","2.99","2007-04-06 01:14:39.996577","Jon Stephens",2
2,"Priscilla Lowe","5.99","2007-04-08 20:58:25.996577","Mike Hillyer",1
2,"Priscilla Lowe","7.99","2007-04-09 12:24:11.996577","Mike Hillyer",1
2,"Priscilla Lowe","7.99","2007-04-09 19:56:33.996577","Jon Stephens",2
2,"Priscilla Lowe","2.99","2007-04-10 03:35:11.996577","Mike Hillyer",1
2,"Priscilla Lowe","8.99","2007-04-12 05:48:01.996577","Mike Hillyer",1
2,"Priscilla Lowe","1.99","2007-04-12 08:16:24.996577","Mike Hillyer",1
2,"Priscilla Lowe","2.99","2007-04-12 11:12:30.996577","Jon Stephens",2
2,"Priscilla Lowe","5.99","2007-04-12 12:03:28.996577","Mike Hillyer",1
2,"Priscilla Lowe","2.99","2007-04-29 06:10:51.996577","Mike Hillyer",1
2,"Priscilla Lowe","4.99","2007-04-30 10:42:14.996577","Mike Hillyer",1
2,"Priscilla Lowe","5.99","2007-04-30 13:54:34.996577","Jon Stephens",2
2,"Priscilla Lowe","0.99","2007-04-30 18:17:07.996577","Jon Stephens",2
2,"Priscilla Lowe","3.99","2007-04-30 05:40:16.996577","Jon Stephens",2
2,"Priscilla Lowe","0.99","2007-04-30 07:12:09.996577","Jon Stephens",2
1,"Naomi Jennings","5.99","2007-04-05 23:53:04.996577","Jon Stephens",2
1,"Naomi Jennings","2.99","2007-04-07 07:00:38.996577","Mike Hillyer",1
1,"Naomi Jennings","2.99","2007-04-08 04:37:35.996577","Jon Stephens",2
1,"Naomi Jennings","3.99","2007-04-11 20:46:46.996577","Jon Stephens",2
1,"Naomi Jennings","0.99","2007-04-28 23:33:42.996577","Jon Stephens",2
1,"Naomi Jennings","5.99","2007-04-29 05:03:11.996577","Jon Stephens",2
1,"Naomi Jennings","7.99","2007-04-29 08:29:14.996577","Jon Stephens",2
1,"Naomi Jennings","4.99","2007-04-30 16:15:16.996577","Mike Hillyer",1
1,"Naomi Jennings","4.99","2007-04-30 05:08:11.996577","Mike Hillyer",1
1,"Naomi Jennings","4.99","2007-04-30 17:49:15.996577","Jon Stephens",2
2,"Carole Barnett","0.99","2007-04-07 19:42:45.996577","Jon Stephens",2
2,"Carole Barnett","0.99","2007-04-08 07:08:28.996577","Mike Hillyer",1
2,"Carole Barnett","9.99","2007-04-08 19:54:37.996577","Jon Stephens",2
2,"Carole Barnett","5.99","2007-04-11 16:22:35.996577","Jon Stephens",2
2,"Carole Barnett","0.99","2007-04-12 18:18:42.996577","Jon Stephens",2
2,"Carole Barnett","2.99","2007-04-27 20:40:02.996577","Mike Hillyer",1
2,"Carole Barnett","4.99","2007-04-27 22:02:23.996577","Jon Stephens",2
2,"Carole Barnett","2.99","2007-04-29 17:31:41.996577","Mike Hillyer",1
2,"Carole Barnett","2.99","2007-04-30 12:59:57.996577","Jon Stephens",2
1,"Brandy Graves","2.99","2007-04-06 09:19:54.996577","Jon Stephens",2
1,"Brandy Graves","0.99","2007-04-08 10:44:03.996577","Mike Hillyer",1
1,"Brandy Graves","4.99","2007-04-09 08:47:06.996577","Jon Stephens",2
1,"Brandy Graves","4.99","2007-04-09 11:53:44.996577","Jon Stephens",2
1,"Brandy Graves","5.99","2007-04-27 10:28:45.996577","Jon Stephens",2
1,"Brandy Graves","2.99","2007-04-28 07:38:32.996577","Jon Stephens",2
1,"Brandy Graves","0.99","2007-04-30 06:09:05.996577","Mike Hillyer",1
1,"Brandy Graves","1.99","2007-04-30 06:31:05.996577","Mike Hillyer",1
1,"Brandy Graves","4.99","2007-04-30 07:16:46.996577","Mike Hillyer",1
1,"Brandy Graves","8.99","2007-04-30 12:06:43.996577","Mike Hillyer",1
1,"Brandy Graves","5.99","2007-04-30 20:49:12.996577","Jon Stephens",2
2,"Olga Jimenez","5.99","2007-04-06 10:24:01.996577","Jon Stephens",2
2,"Olga Jimenez","2.99","2007-04-06 17:40:09.996577","Jon Stephens",2
2,"Olga Jimenez","4.99","2007-04-07 14:15:36.996577","Mike Hillyer",1
2,"Olga Jimenez","5.99","2007-04-08 23:14:07.996577","Jon Stephens",2
2,"Olga Jimenez","0.99","2007-04-10 16:42:48.996577","Mike Hillyer",1
2,"Olga Jimenez","2.99","2007-04-10 19:27:21.996577","Mike Hillyer",1
2,"Olga Jimenez","2.99","2007-04-11 23:30:24.996577","Jon Stephens",2
2,"Olga Jimenez","5.99","2007-04-12 00:45:26.996577","Mike Hillyer",1
2,"Olga Jimenez","4.99","2007-04-27 15:40:13.996577","Jon Stephens",2
2,"Olga Jimenez","2.99","2007-04-29 05:10:02.996577","Jon Stephens",2
2,"Olga Jimenez","4.99","2007-04-30 05:00:02.996577","Jon Stephens",2
2,"Olga Jimenez","0.99","2007-04-30 12:49:25.996577","Mike Hillyer",1
2,"Billie Horton","2.99","2007-04-06 12:00:03.996577","Mike Hillyer",1
2,"Billie Horton","4.99","2007-04-07 21:03:50.996577","Mike Hillyer",1
2,"Billie Horton","8.99","2007-04-08 17:38:25.996577","Jon Stephens",2
2,"Billie Horton","4.99","2007-04-12 18:40:32.996577","Jon Stephens",2
2,"Billie Horton","0.99","2007-04-27 08:48:53.996577","Mike Hillyer",1
2,"Billie Horton","0.99","2007-04-28 07:15:09.996577","Jon Stephens",2
2,"Billie Horton","5.99","2007-04-28 22:20:19.996577","Jon Stephens",2
2,"Billie Horton","4.99","2007-04-30 01:49:31.996577","Mike Hillyer",1
2,"Billie Horton","2.99","2007-04-30 20:24:39.996577","Jon Stephens",2
2,"Dianne Shelton","4.99","2007-04-07 23:02:51.996577","Mike Hillyer",1
2,"Dianne Shelton","7.99","2007-04-08 22:50:28.996577","Mike Hillyer",1
2,"Dianne Shelton","2.99","2007-04-09 11:58:10.996577","Jon Stephens",2
2,"Dianne Shelton","9.99","2007-04-09 16:43:58.996577","Mike Hillyer",1
2,"Dianne Shelton","0.99","2007-04-11 09:16:47.996577","Mike Hillyer",1
2,"Dianne Shelton","2.99","2007-04-28 11:34:16.996577","Mike Hillyer",1
2,"Dianne Shelton","3.99","2007-04-29 09:54:20.996577","Jon Stephens",2
2,"Dianne Shelton","5.99","2007-04-30 10:15:23.996577","Jon Stephens",2
2,"Dianne Shelton","2.99","2007-04-30 22:10:59.996577","Jon Stephens",2
2,"Tracey Barrett","4.99","2007-04-08 06:16:38.996577","Mike Hillyer",1
2,"Tracey Barrett","0.99","2007-04-12 18:00:40.996577","Jon Stephens",2
2,"Tracey Barrett","4.99","2007-04-27 02:29:34.996577","Mike Hillyer",1
2,"Tracey Barrett","0.99","2007-04-28 09:40:38.996577","Jon Stephens",2
2,"Tracey Barrett","0.99","2007-04-29 02:13:18.996577","Jon Stephens",2
2,"Tracey Barrett","0.99","2007-04-29 03:39:26.996577","Mike Hillyer",1
2,"Tracey Barrett","7.99","2007-04-29 10:03:49.996577","Mike Hillyer",1
2,"Tracey Barrett","6.99","2007-04-29 15:13:21.996577","Jon Stephens",2
2,"Tracey Barrett","3.99","2007-04-29 17:26:50.996577","Jon Stephens",2
2,"Tracey Barrett","0.99","2007-04-29 23:59:51.996577","Mike Hillyer",1
2,"Tracey Barrett","0.99","2007-04-30 07:17:52.996577","Jon Stephens",2
2,"Leona Obrien","0.99","2007-04-08 05:43:40.996577","Mike Hillyer",1
2,"Leona Obrien","6.99","2007-04-08 17:34:00.996577","Jon Stephens",2
2,"Leona Obrien","5.99","2007-04-09 18:49:36.996577","Jon Stephens",2
2,"Leona Obrien","0.99","2007-04-12 16:56:38.996577","Jon Stephens",2
2,"Leona Obrien","2.99","2007-04-27 01:32:03.996577","Jon Stephens",2
2,"Leona Obrien","3.99","2007-04-27 19:41:54.996577","Mike Hillyer",1
2,"Leona Obrien","0.99","2007-04-28 18:23:47.996577","Jon Stephens",2
2,"Leona Obrien","4.99","2007-04-28 20:33:50.996577","Jon Stephens",2
2,"Jenny Castro","2.99","2007-04-06 07:37:45.996577","Jon Stephens",2
2,"Jenny Castro","2.99","2007-04-06 17:12:09.996577","Mike Hillyer",1
2,"Jenny Castro","2.99","2007-04-07 17:58:46.996577","Mike Hillyer",1
2,"Jenny Castro","4.99","2007-04-07 20:25:19.996577","Jon Stephens",2
2,"Jenny Castro","0.99","2007-04-09 05:34:44.996577","Mike Hillyer",1
2,"Jenny Castro","8.99","2007-04-09 14:46:10.996577","Jon Stephens",2
2,"Jenny Castro","6.99","2007-04-10 20:22:08.996577","Mike Hillyer",1
2,"Jenny Castro","2.99","2007-04-27 16:00:46.996577","Mike Hillyer",1
2,"Jenny Castro","3.99","2007-04-27 19:54:43.996577","Jon Stephens",2
2,"Jenny Castro","6.99","2007-04-28 22:24:27.996577","Mike Hillyer",1
2,"Jenny Castro","4.99","2007-04-28 23:55:48.996577","Jon Stephens",2
2,"Jenny Castro","1.99","2007-04-29 06:54:30.996577","Jon Stephens",2
2,"Jenny Castro","0.99","2007-04-29 17:25:27.996577","Jon Stephens",2
2,"Jenny Castro","1.99","2007-04-30 02:37:39.996577","Jon Stephens",2
2,"Jenny Castro","9.99","2007-04-30 04:29:18.996577","Jon Stephens",2
1,"Felicia Sutton","4.99","2007-04-06 00:00:53.996577","Mike Hillyer",1
1,"Felicia Sutton","6.99","2007-04-06 01:40:23.996577","Mike Hillyer",1
1,"Felicia Sutton","4.99","2007-04-06 03:03:38.996577","Jon Stephens",2
1,"Felicia Sutton","0.99","2007-04-06 07:30:22.996577","Jon Stephens",2
1,"Felicia Sutton","2.99","2007-04-08 09:06:54.996577","Jon Stephens",2
1,"Felicia Sutton","1.99","2007-04-08 17:56:16.996577","Jon Stephens",2
1,"Felicia Sutton","2.99","2007-04-10 23:26:19.996577","Jon Stephens",2
1,"Felicia Sutton","0.99","2007-04-11 03:31:29.996577","Mike Hillyer",1
1,"Felicia Sutton","1.99","2007-04-11 16:18:35.996577","Mike Hillyer",1
1,"Felicia Sutton","0.99","2007-04-11 16:58:18.996577","Jon Stephens",2
